        Time                i1
               2.0166717                     0.066509843
               2.0190611                     0.063214943
               2.0214505                     0.059428941
                 2.02384                     0.055170435
               2.0262294                     0.050461639
               2.0286188                     0.045328256
               2.0310082                     0.039799366
               2.0333977                     0.033907268
               2.0357871                       0.0276873
               2.0381765                     0.021177655
                2.040566                     0.014419139
               2.0429552                    0.0074549369
               2.0453446                   0.00033034317
                2.047734                   -0.0069075236
               2.0501235                     -0.01421002
               2.0525129                    -0.021527302
               2.0549023                    -0.028808642
               2.0572917                    -0.036002789
               2.0596812                     -0.04305831
               2.0620706                    -0.049923941
                 2.06446                    -0.056548961
               2.0668495                    -0.062883556
               2.0692389                    -0.068879172
               2.0716283                    -0.074488878
               2.0740178                    -0.079667732
               2.0764072                    -0.084373102
               2.0787966                    -0.088565029
               2.0811861                    -0.092206515
               2.0835755                    -0.095263861
               2.0859649                    -0.097706929
               2.0883543                    -0.099509425
               2.0907438                     -0.10064911
               2.0931332                     -0.10110806
               2.0955226                     -0.10087282
               2.0979121                    -0.099934593
               2.1003015                    -0.098289348
               2.1026907                    -0.095937923
               2.1050801                    -0.092886128
               2.1074696                    -0.089144714
                2.109859                    -0.084729433
               2.1122484                     -0.07966096
               2.1146379                    -0.073964849
               2.1170273                    -0.067671396
               2.1194167                    -0.060815528
               2.1218061                    -0.053436618
               2.1241956                    -0.045578264
                2.126585                    -0.037288047
               2.1289744                    -0.028617274
               2.1313639                    -0.019620648
               2.1337533                    -0.010355957
               2.1361427                  -0.00088370044
               2.1385322                    0.0087332875
               2.1409216                     0.018430248
                2.143311                     0.028140923
               2.1457005                     0.037797991
               2.1480899                     0.047333535
               2.1504793                     0.056679495
               2.1528687                      0.06576816
               2.1552582                     0.074532621
               2.1576476                     0.082907274
                2.160037                       0.0908283
               2.1624262                     0.098234124
               2.1648157                      0.10506587
               2.1672051                      0.11126782
               2.1695945                      0.11678789
                2.171984                      0.12157796
               2.1743734                      0.12559436
               2.1767628                      0.12879816
               2.1791523                      0.13115555
               2.1815417                      0.13263817
               2.1839311                      0.13322334
               2.1863205                      0.13289431
                 2.18871                      0.13164048
               2.1910994                      0.12945755
               2.1934888                      0.12634763
               2.1958783                      0.12231932
               2.1982677                      0.11738776
               2.2006571                      0.11157457
               2.2030466                      0.10490785
                2.205436                     0.097422011
               2.2078254                     0.089157678
               2.2102149                     0.080161452
               2.2126043                     0.070485666
               2.2149937                     0.060188141
               2.2173831                     0.049331807
               2.2197723                     0.037984367
               2.2221618                     0.026217867
               2.2245512                     0.014108269
               2.2269406                     0.001734964
               2.2293301                    -0.010819737
               2.2317195                    -0.023471134
               2.2341089                    -0.036132701
               2.2364984                    -0.048716664
               2.2388878                    -0.061134599
               2.2412772                    -0.073298045
               2.2436666                    -0.085119113
               2.2460561                    -0.096511111
               2.2484455                     -0.10738917
               2.2508349                     -0.11767089
               2.2532244                     -0.12727685
               2.2556138                     -0.13613135
               2.2580032                     -0.14416285
               2.2603927                     -0.15130463
               2.2627821                     -0.15749525
               2.2651715                     -0.16267911
                2.267561                     -0.16680683
               2.2699504                     -0.16983581
               2.2723398                     -0.17173044
               2.2747293                     -0.17246263
               2.2771187                     -0.17201194
               2.2795079                     -0.17036597
               2.2818973                     -0.16752042
               2.2842867                     -0.16347933
               2.2866762                     -0.15825506
               2.2890656                     -0.15186843
                2.291455                     -0.14434859
               2.2938445                     -0.13573296
               2.2962339                      -0.1260671
               2.2986233                     -0.11540442
               2.3010128                       -0.103806
               2.3034022                    -0.091340221
               2.3057916                    -0.078082345
                2.308181                    -0.064114161
               2.3105705                    -0.049523421
               2.3129599                    -0.034403339
               2.3153493                    -0.018852005
               2.3177388                   -0.0029717663
               2.3201282                     0.013131446
               2.3225176                       0.0293488
               2.3249071                     0.045569289
               2.3272965                     0.061680485
               2.3296859                     0.077569298
               2.3320754                     0.093122751
               2.3344648                       0.1082288
               2.3368542                      0.12277707
               2.3392434                      0.13665974
               2.3416328                      0.14977223
               2.3440223                      0.16201399
               2.3464117                      0.17328936
               2.3488011                      0.18350811
               2.3511906                      0.19258632
                 2.35358                      0.20044692
               2.3559694                      0.20702039
               2.3583589                      0.21224526
               2.3607483                      0.21606871
               2.3631377                      0.21844704
               2.3655272                      0.21934602
               2.3679166                      0.21874131
                2.370306                      0.21661873
               2.3726954                       0.2129745
               2.3750849                      0.20781533
               2.3774743                      0.20115857
               2.3798637                      0.19303222
               2.3822532                      0.18347478
               2.3846426                      0.17253521
                2.387032                      0.16027266
               2.3894215                      0.14675616
               2.3918109                      0.13206431
               2.3942003                      0.11628482
               2.3965898                     0.099514008
               2.3989789                     0.081856221
               2.4013684                     0.063423216
               2.4037578                     0.044333462
               2.4061472                       0.0247114
               2.4085367                    0.0046866401
               2.4109261                    -0.015606885
               2.4133155                    -0.036031794
                2.415705                    -0.056448188
               2.4180944                    -0.076714575
               2.4204838                    -0.096688867
               2.4228733                     -0.11622933
               2.4252627                     -0.13519561
               2.4276521                     -0.15344971
               2.4300416                       -0.170857
                2.432431                     -0.18728711
               2.4348204                     -0.20261502
               2.4372098                     -0.21672192
               2.4395993                     -0.22949609
               2.4419887                      -0.2408338
               2.4443781                     -0.25064015
               2.4467676                     -0.25882971
                2.449157                     -0.26532736
               2.4515464                     -0.27006891
               2.4539359                     -0.27300161
               2.4563251                      -0.2740846
               2.4587145                     -0.27328956
               2.4611039                     -0.27060074
               2.4634933                     -0.26601547
               2.4658828                     -0.25954422
               2.4682722                     -0.25121057
               2.4706616                     -0.24105144
               2.4730511                     -0.22911671
               2.4754405                     -0.21546923
               2.4778299                      -0.2001844
               2.4802194                     -0.18334985
               2.4826088                      -0.1650649
               2.4849982                      -0.1454401
               2.4873877                     -0.12459644
               2.4897771                     -0.10266475
               2.4921665                     -0.07978484
                2.494556                    -0.056104627
               2.4969454                    -0.031779181
               2.4993348                   -0.0069697606
               2.5017242                     0.018157279
               2.5041137                     0.043431573
               2.5065031                     0.068679899
               2.5088925                     0.093727335
                2.511282                      0.11839849
               2.5136714                      0.14251868
               2.5160606                      0.16591521
                 2.51845                      0.18841852
               2.5208395                      0.20986348
               2.5232289                      0.23009053
               2.5256183                      0.24894688
               2.5280077                       0.2662876
               2.5303972                      0.28197682
               2.5327866                       0.2958886
                2.535176                      0.30790812
               2.5375655                       0.3179324
               2.5399549                      0.32587126
               2.5423443                      0.33164802
               2.5447338                      0.33520028
               2.5471232                      0.33648032
               2.5495126                      0.33545575
               2.5519021                      0.33210984
               2.5542915                      0.32644176
               2.5566809                      0.31846681
               2.5590703                      0.30821639
               2.5614598                       0.2957381
               2.5638492                      0.28109539
               2.5662386                      0.26436743
               2.5686281                      0.24564858
               2.5710175                      0.22504807
               2.5734069                      0.20268919
               2.5757961                      0.17870872
               2.5781856                      0.15325607
                2.580575                      0.12649231
               2.5829644                     0.098589256
               2.5853539                      0.06972833
               2.5877433                     0.040099394
               2.5901327                    0.0098995343
               2.5925221                    -0.020668255
               2.5949116                    -0.051396422
                2.597301                    -0.082074247
               2.5996904                     -0.11248931
               2.6020799                     -0.14242889
               2.6044693                     -0.17168149
               2.6068587                     -0.20003836
               2.6092482                     -0.22729483
               2.6116376                     -0.25325197
                2.614027                     -0.27771786
               2.6164165                     -0.30050907
               2.6188059                     -0.32145205
               2.6211953                     -0.34038433
               2.6235847                     -0.35715586
               2.6259742                     -0.37163013
               2.6283636                     -0.38368523
                2.630753                     -0.39321488
               2.6331425                     -0.40012923
               2.6355317                     -0.40435579
               2.6379211                     -0.40583995
               2.6403105                     -0.40454561
                  2.6427                     -0.40045556
               2.6450894                     -0.39357185
               2.6474788                     -0.38391587
               2.6498682                     -0.37152845
               2.6522577                     -0.35646966
               2.6546471                      -0.3388187
               2.6570365                     -0.31867343
                2.659426                     -0.29614994
               2.6618154                     -0.27138177
               2.6642048                     -0.24451931
               2.6665943                     -0.21572883
               2.6689837                     -0.18519145
               2.6713731                     -0.15310207
               2.6737626                     -0.11966807
                2.676152                    -0.085108034
               2.6785414                    -0.049650349
               2.6809309                    -0.013531638
               2.6833203                     0.023004752
               2.6857097                     0.059710409
               2.6880991                     0.096333526
               2.6904886                      0.13262063
                2.692878                      0.16831833
               2.6952672                      0.20317504
               2.6976566                      0.23694283
               2.7000461                      0.26937905
               2.7024355                      0.30024827
               2.7048249                      0.32932365
               2.7072144                      0.35638899
               2.7096038                      0.38124001
               2.7119932                      0.40368602
               2.7143826                      0.42355132
               2.7167721                      0.44067657
               2.7191615                      0.45491999
               2.7215509                      0.46615863
               2.7239404                      0.47428918
               2.7263298                      0.47922903
               2.7287192                      0.48091692
               2.7311087                      0.47931358
               2.7334981                      0.47440225
               2.7358875                      0.46618885
                2.738277                      0.45470223
               2.7406664                      0.43999416
               2.7430558                      0.42213911
               2.7454453                        0.401234
               2.7478347                       0.3773976
               2.7502241                         0.35077
               2.7526133                      0.32151172
               2.7550027                      0.28980288
               2.7573922                      0.25584197
               2.7597816                       0.2198447
                2.762171                      0.18204269
               2.7645605                      0.14268185
               2.7669499                      0.10202095
               2.7693393                     0.060329795
               2.7717288                     0.017887533
               2.7741182                    -0.025019266
               2.7765076                    -0.068098515
                2.778897                      -0.1110546
               2.7812865                      -0.1535904
               2.7836759                     -0.19540931
               2.7860653                     -0.23621742
               2.7884548                     -0.27572539
               2.7908442                     -0.31365067
               2.7932336                     -0.34971941
               2.7956231                     -0.38366842
               2.7980125                      -0.4152472
               2.8004019                     -0.44421968
               2.8027914                     -0.47036591
               2.8051808                      -0.4934839
               2.8075702                     -0.51339096
               2.8099597                     -0.52992523
               2.8123488                     -0.54294699
               2.8147383                     -0.55233967
               2.8171277                     -0.55801094
               2.8195171                     -0.55989349
               2.8219066                     -0.55794579
                2.824296                      -0.5521524
               2.8266854                     -0.54252434
               2.8290749                     -0.52909929
               2.8314643                     -0.51194143
               2.8338537                     -0.49114126
               2.8362432                     -0.46681505
               2.8386326                     -0.43910444
                2.841022                     -0.40817538
               2.8434114                     -0.37421736
               2.8458009                     -0.33744222
               2.8481903                     -0.29808277
               2.8505797                     -0.25639138
               2.8529692                     -0.21263838
               2.8553586                     -0.16711031
                2.857748                       -0.120108
               2.8601375                    -0.071944684
               2.8625269                     -0.02294381
               2.8649163                     0.026563067
               2.8673058                     0.076238543
               2.8696952                      0.12574168
               2.8720844                       0.1747303
               2.8744738                      0.22286342
               2.8768632                      0.26980355
               2.8792527                      0.31521913
               2.8816421                      0.35878682
               2.8840315                      0.40019381
                2.886421                      0.43914008
               2.8888104                      0.47534049
               2.8911998                      0.50852704
               2.8935893                      0.53845066
               2.8959787                      0.56488311
               2.8983681                      0.58761877
               2.9007576                      0.60647619
                2.903147                      0.62129945
               2.9055364                       0.6319595
               2.9079258                      0.63835526
               2.9103153                      0.64041418
               2.9127047                      0.63809353
               2.9150941                      0.63138038
               2.9174836                      0.62029201
                2.919873                      0.60487616
               2.9222624                      0.58521068
               2.9246519                      0.56140345
               2.9270413                      0.53359139
               2.9294307                      0.50194019
               2.9318199                      0.46664304
               2.9342093                      0.42791957
               2.9365988                      0.38601443
               2.9389882                      0.34119588
               2.9413776                      0.29375395
               2.9437671                       0.2439986
               2.9461565                      0.19225776
               2.9485459                       0.1388751
               2.9509354                     0.084207751
               2.9533248                     0.028623965
               2.9557142                    -0.027499419
               2.9581037                    -0.083779514
               2.9604931                     -0.13982999
               2.9628825                     -0.19526379
               2.9652719                     -0.24969569
               2.9676614                      -0.3027451
               2.9700508                     -0.35403869
               2.9724402                     -0.40321296
               2.9748297                     -0.44991693
               2.9772191                     -0.49381453
               2.9796085                     -0.53458714
                2.981998                     -0.57193571
               2.9843874                     -0.60558325
               2.9867768                      -0.6352765
                2.989166                     -0.66078818
               2.9915555                      -0.6819185
               2.9939449                     -0.69849676
               2.9963343                     -0.71038264
               2.9987237                     -0.71746755
               3.0011132                      -0.7196753
               3.0035026                     -0.71696299
                3.005892                     -0.70932132
               3.0082815                      -0.6967752
               3.0106709                     -0.67938334
               3.0130603                      -0.6572383
               3.0154498                     -0.63046587
               3.0178392                     -0.59922463
               3.0202286                     -0.56370473
               3.0226181                     -0.52412701
               3.0250075                     -0.48074144
               3.0273969                      -0.4338257
               3.0297863                     -0.38368326
               3.0321758                     -0.33064157
               3.0345652                     -0.27504975
               3.0369546                     -0.21727651
               3.0393441                     -0.15770748
               3.0417335                    -0.096742757
               3.0441229                     -0.03479417
               3.0465124                     0.027717499
               3.0489016                      0.09036538
                3.051291                      0.15271945
               3.0536804                      0.21434949
               3.0560699                      0.27482805
               3.0584593                      0.33373347
               3.0608487                      0.39065272
               3.0632381                      0.44518444
               3.0656276                      0.49694172
                3.068017                      0.54555482
               3.0704064                       0.5906738
               3.0727959                      0.63197112
               3.0751853                      0.66914409
               3.0775747                      0.70191675
               3.0799642                      0.73004234
               3.0823536                       0.7533049
                3.084743                      0.77152085
               3.0871325                      0.78454071
               3.0895219                      0.79225004
               3.0919113                      0.79457039
               3.0943007                      0.79146034
               3.0966902                      0.78291541
               3.0990796                      0.76896894
                3.101469                      0.74969137
               3.1038585                      0.72519046
               3.1062479                      0.69561028
               3.1086371                      0.66113085
               3.1110265                      0.62196654
                3.113416                      0.57836515
               3.1158054                      0.53060627
               3.1181948                       0.4789992
               3.1205842                      0.42388141
               3.1229737                       0.3656159
               3.1253631                      0.30458909
               3.1277525                      0.24120809
                3.130142                      0.17589808
               3.1325314                      0.10909934
               3.1349208                     0.041264359
               3.1373103                    -0.027145274
               3.1396997                    -0.095662035
               3.1420891                     -0.16381568
               3.1444786                     -0.23113643
                3.146868                     -0.29715833
               3.1492574                     -0.36142236
               3.1516469                     -0.42347974
               3.1540363                     -0.48289508
               3.1564257                      -0.5392493
               3.1588151                     -0.59214282
               3.1612046                     -0.64119828
                3.163594                     -0.68606311
               3.1659834                     -0.72641242
               3.1683726                     -0.76195091
               3.1707621                     -0.79241556
               3.1731515                     -0.81757694
               3.1755409                     -0.83724159
               3.1779304                     -0.85125303
               3.1803198                     -0.85949308
               3.1827092                     -0.86188298
               3.1850986                     -0.85838401
               3.1874881                     -0.84899783
               3.1898775                     -0.83376664
               3.1922669                     -0.81277317
               3.1946564                     -0.78614014
               3.1970458                     -0.75402957
               3.1994352                     -0.71664184
               3.2018247                     -0.67421442
               3.2042141                     -0.62702036
               3.2066035                     -0.57536662
                3.208993                     -0.51959181
               3.2113824                     -0.46006441
               3.2137718                     -0.39717978
               3.2161613                     -0.33135802
               3.2185507                     -0.26304078
               3.2209401                     -0.19268851
               3.2233295                     -0.12077724
               3.2257187                    -0.047795385
               3.2281082                     0.025759641
               3.2304976                     0.099384785
                3.232887                      0.17257483
               3.2352765                      0.24482588
               3.2376659                       0.3156389
               3.2400553                      0.38452303
               3.2424448                      0.45099923
               3.2448342                      0.51460338
               3.2472236                      0.57488984
                3.249613                       0.6314342
               3.2520025                      0.68383664
               3.2543919                      0.73172456
               3.2567813                      0.77475542
               3.2591708                      0.81261891
               3.2615602                      0.84503949
               3.2639496                      0.87177825
               3.2663391                      0.89263469
               3.2687285                      0.90744823
               3.2711179                      0.91609943
               3.2735074                      0.91851103
               3.2758968                      0.91464835
               3.2782862                      0.90451998
               3.2806756                      0.88817763
               3.2830651                      0.86571592
               3.2854543                      0.83727199
               3.2878437                      0.80302435
               3.2902331                      0.76319218
               3.2926226                      0.71803367
                3.295012                      0.66784424
               3.2974014                      0.61295497
               3.2997909                      0.55372995
               3.3021803                      0.49056432
               3.3045697                      0.42388117
               3.3069592                      0.35412908
               3.3093486                      0.28177872
                3.311738                      0.20732005
               3.3141274                      0.13125861
               3.3165169                       0.0541123
               3.3189063                    -0.023592239
               3.3212957                     -0.10132325
               3.3236852                     -0.17854753
               3.3260746                     -0.25473407
                3.328464                     -0.32935774
               3.3308535                       -0.401903
               3.3332429                     -0.47186738
               3.3356323                     -0.53876501
               3.3380218                     -0.60213012
               3.3404112                     -0.66152018
               3.3428006                     -0.71651894
               3.3451898                     -0.76673961
               3.3475792                     -0.81182742
               3.3499687                     -0.85146219
               3.3523581                     -0.88536048
               3.3547475                     -0.91327786
                3.357137                     -0.93501061
               3.3595264                     -0.95039701
               3.3619158                     -0.95931888
               3.3643053                     -0.96170211
               3.3666947                     -0.95751762
               3.3690841                     -0.94678134
               3.3714736                      -0.9295544
                3.373863                     -0.90594274
               3.3762524                     -0.87609637
               3.3786418                     -0.84020853
               3.3810313                     -0.79851449
               3.3834207                     -0.75128967
               3.3858101                     -0.69884825
               3.3881996                     -0.64154077
                3.390589                     -0.57975185
               3.3929784                     -0.51389766
               3.3953679                     -0.44442299
               3.3977573                     -0.37179834
               3.4001467                     -0.29651663
               3.4025362                     -0.21908978
               3.4049253                     -0.14004537
               3.4073148                    -0.059922904
               3.4097042                     0.020729881
               3.4120936                      0.10136077
               3.4144831                      0.18141688
               3.4168725                       0.2603485
               3.4192619                      0.33761281
               3.4216514                      0.41267779
               3.4240408                      0.48502573
               3.4264302                      0.55415696
               3.4288197                      0.61959326
               3.4312091                      0.68088126
               3.4335985                      0.73759538
               3.4359879                      0.78934127
               3.4383774                      0.83575791
               3.4407668                      0.87652087
               3.4431562                      0.91134393
               3.4455457                      0.93998158
               3.4479351                       0.9622305
               3.4503245                       0.9779312
                3.452714                      0.98696893
               3.4551034                      0.98927474
               3.4574928                      0.98482585
               3.4598823                      0.97364604
               3.4622717                      0.95580524
               3.4646609                      0.93141949
               3.4670503                      0.90064979
               3.4694397                      0.86370122
               3.4718292                      0.82082164
               3.4742186                      0.77229983
                3.476608                       0.7184636
               3.4789975                      0.65967774
               3.4813869                      0.59634119
               3.4837763                      0.52888459
               3.4861658                      0.45776731
               3.4885552                      0.38347405
               3.4909446                      0.30651182
               3.4933341                      0.22740634
               3.4957235                      0.14669833
               3.4981129                     0.064939931
               3.5005023                    -0.017309193
               3.5028918                    -0.099485658
               3.5052812                     -0.18102628
               3.5076706                     -0.26137197
               3.5100601                     -0.33997151
               3.5124495                     -0.41628551
               3.5148389                     -0.48978999
               3.5172284                     -0.55998009
               3.5196178                     -0.62637359
                3.522007                     -0.68851411
               3.5243964                      -0.7459743
               3.5267859                      -0.7983591
               3.5291753                     -0.84530795
               3.5315647                     -0.88649768
               3.5339541                     -0.92164469
               3.5363436                     -0.95050681
                3.538733                     -0.97288501
               3.5411224                     -0.98862487
               3.5435119                      -0.9976176
               3.5459013                     -0.99980062
               3.5482907                     -0.99515837
               3.5506802                     -0.98372209
               3.5530696                     -0.96556985
                3.555459                     -0.94082576
               3.5578485                     -0.90965939
               3.5602379                     -0.87228435
               3.5626273                     -0.82895696
               3.5650167                     -0.77997446
               3.5674062                     -0.72567302
               3.5697956                     -0.66642517
                3.572185                     -0.60263759
               3.5745745                     -0.53474796
               3.5769639                     -0.46322215
               3.5793533                     -0.38855091
               3.5817425                     -0.31124648
                3.584132                     -0.23183917
               3.5865214                     -0.15087348
               3.5889108                    -0.068904519
               3.5913002                     0.013505898
               3.5936897                     0.095793121
               3.5960791                      0.17739356
               3.5984685                      0.25774854
                3.600858                      0.33630827
               3.6032474                      0.41253543
               3.6056368                      0.48590907
               3.6080263                      0.55592811
               3.6104157                      0.62211472
               3.6128051                      0.68401778
               3.6151946                      0.74121571
                3.617584                      0.79331976
               3.6199734                      0.83997619
               3.6223629                      0.88086909
               3.6247523                      0.91572225
               3.6271417                      0.94430131
               3.6295311                      0.96641511
               3.6319206                      0.98191702
                 3.63431                      0.99070603
               3.6366994                      0.99272746
               3.6390889                      0.98797292
               3.6414781                      0.97648078
               3.6438675                       0.9583357
               3.6462569                      0.93366784
               3.6486464                      0.90265226
               3.6510358                       0.8655073
               3.6534252                      0.82249331
               3.6558146                      0.77391076
               3.6582041                      0.72009796
               3.6605935                      0.66142887
               3.6629829                      0.59831041
               3.6653724                      0.53117979
               3.6677618                      0.46050104
               3.6701512                      0.38676223
               3.6725407                      0.31047189
               3.6749301                      0.23215538
               3.6773195                      0.15235145
                3.679709                     0.071608365
               3.6820984                   -0.0095198443
               3.6844878                    -0.090477191
               3.6868773                      -0.1707096
               3.6892667                     -0.24966869
               3.6916561                     -0.32681561
               3.6940455                     -0.40162465
                3.696435                     -0.47358692
               3.6988244                     -0.54221386
               3.7012136                     -0.60704046
                3.703603                     -0.66762853
               3.7059925                     -0.72356969
               3.7083819                     -0.77448803
               3.7107713                     -0.82004291
               3.7131608                     -0.85993075
               3.7155502                     -0.89388776
               3.7179396                     -0.92169112
                3.720329                     -0.94316059
               3.7227185                     -0.95815992
               3.7251079                     -0.96659744
               3.7274973                     -0.96842676
               3.7298868                     -0.96364695
               3.7322762                     -0.95230246
               3.7346656                     -0.93448281
               3.7370551                     -0.91032177
               3.7394445                      -0.8799966
               3.7418339                     -0.84372628
               3.7442234                     -0.80177051
               3.7466128                     -0.75442743
               3.7490022                     -0.70203161
               3.7513916                     -0.64495164
               3.7537811                     -0.58358759
               3.7561705                     -0.51836824
               3.7585597                     -0.44974786
               3.7609491                     -0.37820321
               3.7633386                     -0.30423012
                3.765728                     -0.22834007
               3.7681174                     -0.15105665
               3.7705069                    -0.072911829
               3.7728963                    0.0055576167
               3.7752857                     0.083813876
               3.7776752                      0.16132179
               3.7800646                      0.23755257
                3.782454                      0.31198737
               3.7848434                      0.38412091
               3.7872329                      0.45346484
               3.7896223                      0.51955116
               3.7920117                      0.58193535
               3.7944012                      0.64019936
               3.7967906                      0.69395453
                 3.79918                      0.74284393
               3.8015695                      0.78654516
               3.8039589                      0.82477212
               3.8063483                      0.85727704
               3.8087378                      0.88385218
               3.8111272                      0.90433085
               3.8135166                      0.91858894
                3.815906                      0.92654514
               3.8182952                      0.92816186
               3.8206847                      0.92344487
               3.8230741                       0.9124437
               3.8254635                      0.89525074
                3.827853                      0.87200069
               3.8302424                      0.84286952
               3.8326318                      0.80807304
               3.8350213                      0.76786542
               3.8374107                      0.72253722
               3.8398001                      0.67241329
               3.8421896                      0.61785066
                3.844579                      0.55923557
               3.8469684                      0.49698117
               3.8493578                      0.43152425
               3.8517473                      0.36332229
               3.8541367                      0.29285032
               3.8565261                      0.22059746
               3.8589156                      0.14706361
                3.861305                     0.072755903
               3.8636944                   -0.0018147911
               3.8660839                    -0.076137379
               3.8684733                     -0.14970408
               3.8708627                     -0.22201394
               3.8732522                     -0.29257619
               3.8756416                     -0.36091369
               3.8780308                     -0.42656612
               3.8804202                      -0.4890931
               3.8828096                     -0.54807711
               3.8851991                     -0.60312641
               3.8875885                     -0.65387762
               3.8899779                     -0.69999796
               3.8923674                     -0.74118775
               3.8947568                     -0.77718204
               3.8971462                     -0.80775255
               3.8995357                     -0.83270901
               3.9019251                      -0.8519004
